1,230,195,2,,
1,230,195,2,415,71
1,230,195,2,,
1,230,195,2,415,70
1,230,195,2,,
1,230,195,2,415,70
1,229,195,2,,
1,229,195,2,416,70
1,230,195,2,,
1,230,195,2,416,70
1,230,195,2,,
1,230,195,2,416,70
1,230,195,2,,
1,230,195,2,416,70
1,230,195,2,,
1,230,195,2,415,70
1,230,195,2,,
1,230,195,2,415,71
1,230,195,2,,
1,230,195,2,415,71
1,230,195,2,,
1,230,195,2,415,71
1,230,196,2,,
1,230,196,2,415,70
1,230,196,2,,
1,230,196,2,415,70
1,230,196,2,,
1,230,196,2,415,70
1,230,196,2,,
1,230,196,2,415,70
1,230,196,2,,
1,230,196,2,415,70
1,227,196,2,,
1,227,196,2,416,71
1,228,196,2,,
1,228,196,2,417,72
1,228,196,2,,
1,228,196,2,416,72
1,227,195,2,,
1,227,195,2,416,71
1,228,195,2,,
1,228,195,2,416,71
1,227,195,2,,
1,227,195,2,416,71
1,228,195,2,,
1,228,195,2,416,71
1,228,195,2,,
1,228,195,2,416,71
1,227,195,2,,
1,227,195,2,417,71
1,228,195,2,,
1,228,195,2,416,71
1,227,195,2,,
1,227,195,2,416,71
1,228,195,2,,
1,228,195,2,417,71
1,227,195,2,,
1,227,195,2,416,71
1,228,195,2,,
1,228,195,2,416,71
1,228,196,2,,
1,228,196,2,416,71
1,228,196,2,,
1,228,196,2,416,71
1,228,196,2,,
1,228,196,2,416,71
1,229,196,2,,
1,229,196,2,416,71
1,228,196,2,,
1,228,196,2,416,71
1,228,196,2,,
1,228,196,2,416,71
1,228,196,2,,
1,228,196,2,416,71
1,228,196,2,,
1,228,196,2,416,71
1,228,196,2,,
1,228,196,2,416,71
1,228,196,2,,
1,228,196,2,416,71
1,229,196,2,,
1,229,196,2,417,71
1,228,196,2,,
1,228,196,2,416,71
1,228,198,2,,
1,228,198,2,416,71
1,227,198,2,,
1,227,198,2,416,71
1,228,198,2,,
1,228,198,2,416,72
1,228,198,2,,
1,228,198,2,416,72
1,228,197,2,,
1,228,197,2,416,72
1,228,197,2,,
1,228,197,2,416,72
1,228,198,2,,
1,228,198,2,416,72
1,228,198,2,,
1,228,198,2,416,72
1,228,197,2,,
1,228,197,2,416,72
1,228,197,2,,
1,228,197,2,417,72
1,228,198,2,,
1,228,198,2,417,72
1,228,198,2,,
1,228,198,2,417,72
1,228,197,2,,
1,228,197,2,417,71
1,228,198,2,,
1,228,198,2,417,72
1,229,198,2,,
1,229,198,2,418,71
1,229,198,2,,
1,229,198,2,418,71
1,228,198,2,,
1,228,198,2,418,71
1,229,198,2,,
1,229,198,2,418,72
1,229,198,2,,
1,229,198,2,417,71
1,229,198,2,,
1,229,198,2,418,71
1,228,198,2,,
1,228,198,2,418,71
1,228,198,2,,
1,228,198,2,418,71
1,229,197,2,,
1,229,197,2,418,72
1,229,198,2,,
1,229,198,2,418,71
1,228,198,2,,
1,228,198,2,417,71
1,228,197,2,,
1,228,197,2,418,71
1,229,198,2,,
1,229,198,2,418,71
1,228,197,2,,
1,228,197,2,418,71
1,228,198,2,,
1,228,198,2,418,72
1,229,198,2,,
1,229,198,2,418,72
1,234,199,2,,
1,234,199,2,419,71
1,234,199,2,,
1,234,199,2,419,71
1,234,199,2,,
1,234,199,2,419,71
1,234,199,2,,
1,234,199,2,419,71
1,234,199,2,,
1,234,199,2,419,71
1,234,200,2,,
1,234,200,2,419,71
1,234,199,2,,
1,234,199,2,419,71
1,234,199,2,,
1,234,199,2,419,71
1,234,199,2,,
1,234,199,2,419,72
1,234,199,2,,
1,234,199,2,419,72
1,234,199,2,,
1,234,199,2,419,72
1,234,199,2,,
1,234,199,2,419,72
1,234,199,2,,
1,234,199,2,419,72
1,234,200,2,,
1,234,200,2,419,71
1,234,199,2,,
1,234,199,2,419,71
1,237,201,2,,
1,237,201,2,419,71
1,236,201,2,,
1,236,201,2,419,71
1,237,201,2,,
1,237,201,2,419,71
1,236,201,2,,
1,236,201,2,419,71
1,237,201,2,,
1,237,201,2,419,71
1,236,201,2,,
1,236,201,2,419,71
1,237,201,2,,
1,237,201,2,419,71
1,236,201,2,,
1,236,201,2,419,71
1,236,201,2,,
1,236,201,2,419,71
1,237,201,2,,
1,237,201,2,419,71
1,236,201,2,,
1,236,201,2,419,71
1,237,201,2,,
1,237,201,2,419,71
1,236,201,2,,
1,236,201,2,419,71
1,236,198,2,,
1,236,198,2,419,71
1,236,198,2,,
1,236,198,2,419,71
1,237,198,2,,
1,237,198,2,420,71
1,236,198,2,,
1,236,198,2,419,71
1,236,198,2,,
1,236,198,2,419,71
1,236,199,2,,
1,236,199,2,420,71
1,236,199,2,,
1,236,199,2,419,71
1,237,199,2,,
1,237,199,2,419,71
1,236,199,2,,
1,236,199,2,420,71
1,236,198,2,,
1,236,198,2,419,71
1,237,198,2,,
1,237,198,2,419,71
1,236,198,2,,
1,236,198,2,419,71
1,236,198,2,,
1,236,198,2,420,71
1,234,199,2,,
1,234,199,2,418,71
1,234,199,2,,
1,234,199,2,418,71
1,235,199,2,,
1,235,199,2,418,71
1,234,199,2,,
1,234,199,2,418,71
1,234,199,2,,
1,234,199,2,418,72
1,235,199,2,,
1,235,199,2,419,72
1,234,199,2,,
1,234,199,2,419,71
1,234,199,2,,
1,234,199,2,419,71
1,235,199,2,,
1,235,199,2,419,71
1,234,199,2,,
1,234,199,2,418,71
1,234,199,2,,
1,234,199,2,418,71
1,234,199,2,,
1,234,199,2,418,71
1,234,199,2,,
1,234,199,2,418,71
1,230,200,2,,
1,230,200,2,420,72
1,230,200,2,,
1,230,200,2,420,72
1,230,200,2,,
1,230,200,2,420,72
1,230,200,2,,
1,230,200,2,420,72
1,230,201,2,,
1,230,201,2,420,72
1,230,201,2,,
1,230,201,2,420,72
1,230,201,2,,
1,230,201,2,420,72
1,230,201,2,,
1,230,201,2,420,72
1,230,201,2,,
1,230,201,2,420,72
1,230,200,2,,
1,230,200,2,420,71
1,230,200,2,,
1,230,200,2,420,72
1,230,200,2,,
1,230,200,2,420,72
1,229,201,2,,
1,229,201,2,420,72
1,229,201,2,,
1,229,201,2,420,71
1,229,201,2,,
1,229,201,2,422,73
1,230,200,2,,
1,230,200,2,422,73
1,229,201,2,,
1,229,201,2,422,73
1,229,201,2,,
1,229,201,2,422,73
1,230,201,2,,
1,230,201,2,422,73
1,229,201,2,,
1,229,201,2,422,73
1,230,201,2,,
1,230,201,2,422,73
1,230,201,2,,
1,230,201,2,422,73
1,230,201,2,,
1,230,201,2,422,73
1,230,201,2,,
1,230,201,2,422,73
1,230,201,2,,
1,230,201,2,422,73
1,230,201,2,,
1,230,201,2,422,73
1,230,201,2,,
1,230,201,2,422,73
1,230,200,2,,
1,230,200,2,422,74
1,229,199,2,,
1,229,199,2,422,75
1,230,200,2,,
1,230,200,2,422,75
1,230,200,2,,
1,230,200,2,422,74
1,230,200,2,,
1,230,200,2,422,74
1,229,199,2,,
1,229,199,2,422,74
1,229,200,2,,
1,229,200,2,422,74
1,230,200,2,,
1,230,200,2,422,74
1,230,200,2,,
1,230,200,2,422,74
1,230,199,2,,
1,230,199,2,422,74
1,229,200,2,,
1,229,200,2,422,74
1,229,200,2,,
1,229,200,2,422,74
1,230,199,2,,
1,230,199,2,422,74
1,228,198,2,,
1,228,198,2,421,73
1,228,198,2,,
1,228,198,2,421,72
1,228,199,2,,
1,228,199,2,421,73
1,228,199,2,,
1,228,199,2,421,73
1,228,199,2,,
1,228,199,2,421,73
1,228,198,2,,
1,228,198,2,421,73
1,228,198,2,,
1,228,198,2,421,73
1,228,199,2,,
1,228,199,2,422,72
1,228,199,2,,
1,228,199,2,422,72
1,229,199,2,,
1,229,199,2,422,73
1,228,198,2,,
1,228,198,2,422,73
1,228,199,2,,
1,228,199,2,422,73
1,228,199,2,,
1,228,199,2,422,73
1,225,199,2,,
1,225,199,2,422,73
1,225,198,2,,
1,225,198,2,423,73
1,225,198,2,,
1,225,198,2,423,72
1,225,198,2,,
1,225,198,2,423,73
1,226,199,2,,
1,226,199,2,423,73
1,225,199,2,,
1,225,199,2,423,73
1,225,199,2,,
1,225,199,2,423,73
1,225,198,2,,
1,225,198,2,423,72
1,225,198,2,,
1,225,198,2,423,72
1,225,199,2,,
1,225,199,2,423,72
1,225,199,2,,
1,225,199,2,423,73
1,225,198,2,,
1,225,198,2,423,73
1,225,198,2,,
1,225,198,2,423,73
1,232,202,2,,
1,232,202,2,423,73
1,232,202,2,,
1,232,202,2,423,72
1,233,202,2,,
1,233,202,2,423,73
1,233,202,2,,
1,233,202,2,423,73
1,233,202,2,,
1,233,202,2,423,72
1,233,202,2,,
1,233,202,2,423,72
1,233,202,2,,
1,233,202,2,423,73
1,233,202,2,,
1,233,202,2,424,72
1,233,203,2,,
1,233,203,2,423,72
1,233,202,2,,
1,233,202,2,423,72
1,233,202,2,,
1,233,202,2,423,73
1,233,202,2,,
1,233,202,2,423,72
1,233,202,2,,
1,233,202,2,423,72
1,227,199,2,,
1,227,199,2,422,72
1,227,198,2,,
1,227,198,2,423,72
1,227,198,2,,
1,227,198,2,423,72
1,228,199,2,,
1,228,199,2,423,72
1,227,199,2,,
1,227,199,2,423,72
1,227,198,2,,
1,227,198,2,423,72
1,227,198,2,,
1,227,198,2,423,72
1,227,199,2,,
1,227,199,2,423,72
1,227,199,2,,
1,227,199,2,423,72
1,227,198,2,,
1,227,198,2,423,72
1,227,199,2,,
1,227,199,2,423,72
1,227,199,2,,
1,227,199,2,423,72
1,227,199,2,,
1,227,199,2,422,73
1,228,199,2,,
1,228,199,2,422,72
1,227,200,2,,
1,227,200,2,422,71
1,227,200,2,,
1,227,200,2,422,71
1,228,199,2,,
1,228,199,2,422,71
1,228,200,2,,
1,228,200,2,422,71
1,228,200,2,,
1,228,200,2,422,71
1,227,200,2,,
1,227,200,2,422,71
1,228,199,2,,
1,228,199,2,422,71
1,228,200,2,,
1,228,200,2,422,71
1,228,200,2,,
1,228,200,2,423,71
1,227,199,2,,
1,227,199,2,422,72
1,227,200,2,,
1,227,200,2,422,72
1,228,200,2,,
1,228,200,2,422,72
1,228,199,2,,
1,228,199,2,422,72
1,227,200,2,,
1,227,200,2,422,72
1,227,200,2,,
1,227,200,2,422,72
1,227,199,2,,
1,227,199,2,422,72
1,227,200,2,,
1,227,200,2,422,72
1,227,200,2,,
1,227,200,2,422,72
1,227,199,2,,
1,227,199,2,421,72
1,227,200,2,,
1,227,200,2,421,72
1,227,200,2,,
1,227,200,2,421,72
1,227,200,2,,
1,227,200,2,421,72
1,227,200,2,,
1,227,200,2,422,72
1,227,200,2,,
1,227,200,2,422,72
1,227,200,2,,
1,227,200,2,422,72
1,231,201,2,,
1,231,201,2,422,71
1,231,201,2,,
1,231,201,2,422,71
1,231,201,2,,
1,231,201,2,422,71
1,231,201,2,,
1,231,201,2,423,71
1,232,200,2,,
1,232,200,2,423,70
1,231,201,2,,
1,231,201,2,422,71
1,231,200,2,,
1,231,200,2,422,71
1,231,201,2,,
1,231,201,2,422,70
1,232,201,2,,
1,232,201,2,423,71
1,231,201,2,,
1,231,201,2,423,71
1,231,201,2,,
1,231,201,2,422,71
1,231,201,2,,
1,231,201,2,422,71
1,231,201,2,,
1,231,201,2,422,71
1,231,201,2,,
1,231,201,2,422,71
1,226,199,2,,
1,226,199,2,422,71
1,225,199,2,,
1,225,199,2,422,72
1,226,199,2,,
1,226,199,2,422,72
1,225,199,2,,
1,225,199,2,422,72
1,225,199,2,,
1,225,199,2,422,72
1,225,199,2,,
1,225,199,2,422,72
1,225,199,2,,
1,225,199,2,422,72
1,226,199,2,,
1,226,199,2,422,72
1,225,199,2,,
1,225,199,2,422,72
1,226,199,2,,
1,226,199,2,422,72
1,225,199,2,,
1,225,199,2,422,72
1,225,199,2,,
1,225,199,2,422,72
1,225,199,2,,
1,225,199,2,422,72
1,225,199,2,,
1,225,199,2,422,72
1,230,203,2,,
1,230,203,2,422,72
1,229,202,2,,
1,229,202,2,422,72
1,229,202,2,,
1,229,202,2,422,73
1,229,202,2,,
1,229,202,2,422,72
1,229,203,2,,
1,229,203,2,422,73
1,229,202,2,,
1,229,202,2,423,72
1,229,202,2,,
1,229,202,2,423,72
1,229,202,2,,
1,229,202,2,423,72
1,229,202,2,,
1,229,202,2,422,72
1,229,203,2,,
1,229,203,2,422,72
1,229,202,2,,
1,229,202,2,422,72
1,229,202,2,,
1,229,202,2,422,72
1,229,202,2,,
1,229,202,2,422,72
1,229,202,2,,
1,229,202,2,422,72
1,229,200,2,,
1,229,200,2,422,74
1,228,200,2,,
1,228,200,2,422,74
1,228,200,2,,
1,228,200,2,423,74
1,228,200,2,,
1,228,200,2,423,75
1,229,200,2,,
1,229,200,2,423,75
1,229,200,2,,
1,229,200,2,423,74
1,229,200,2,,
1,229,200,2,423,75
1,229,200,2,,
1,229,200,2,423,74
1,228,199,2,,
1,228,199,2,423,75
1,229,200,2,,
1,229,200,2,423,75
1,229,199,2,,
1,229,199,2,423,74
1,229,200,2,,
1,229,200,2,423,75
1,224,198,2,,
1,224,198,2,422,76
1,224,198,2,,
1,224,198,2,422,76
1,224,199,2,,
1,224,199,2,422,76
1,224,199,2,,
1,224,199,2,422,76
1,224,198,2,,
1,224,198,2,421,76
1,224,198,2,,
1,224,198,2,422,75
1,224,199,2,,
1,224,199,2,422,75
1,224,199,2,,
1,224,199,2,422,75
1,224,198,2,,
1,224,198,2,421,75
1,224,199,2,,
1,224,199,2,422,75
1,224,199,2,,
1,224,199,2,422,76
1,224,199,2,,
1,224,199,2,422,75
1,224,198,2,,
1,224,198,2,422,75
1,223,199,2,,
1,223,199,2,422,76
1,223,199,2,,
1,223,199,2,422,76
1,223,199,2,,
1,223,199,2,422,76
1,223,198,2,,
1,223,198,2,422,76
1,223,198,2,,
1,223,198,2,421,76
1,223,199,2,,
1,223,199,2,421,76
1,223,199,2,,
1,223,199,2,422,76
1,223,199,2,,
1,223,199,2,422,76
1,223,198,2,,
1,223,198,2,422,76
1,223,199,2,,
1,223,199,2,422,76
1,223,199,2,,
1,223,199,2,421,76
1,223,199,2,,
1,223,199,2,422,76
1,222,198,2,,
1,222,198,2,422,76
1,222,199,2,,
1,222,199,2,421,74
1,223,199,2,,
1,223,199,2,421,74
1,223,198,2,,
1,223,198,2,421,74
1,223,199,2,,
1,223,199,2,421,73
1,223,199,2,,
1,223,199,2,421,74
1,222,199,2,,
1,222,199,2,421,74
1,222,198,2,,
1,222,198,2,421,74
1,223,199,2,,
1,223,199,2,421,74
1,223,199,2,,
1,223,199,2,421,74
1,223,198,2,,
1,223,198,2,421,74
1,222,199,2,,
1,222,199,2,421,74
1,223,199,2,,
1,223,199,2,421,74
1,224,199,2,,
1,224,199,2,422,76
1,224,199,2,,
1,224,199,2,422,75
1,224,198,2,,
1,224,198,2,422,75
1,224,199,2,,
1,224,199,2,422,75
1,224,199,2,,
1,224,199,2,422,76
1,224,198,2,,
1,224,198,2,422,76
1,224,199,2,,
1,224,199,2,422,76
1,224,199,2,,
1,224,199,2,422,76
1,223,199,2,,
1,223,199,2,423,75
1,223,199,2,,
1,223,199,2,422,75
1,223,199,2,,
1,223,199,2,422,75
1,223,199,2,,
1,223,199,2,422,76
1,223,198,2,,
1,223,198,2,423,76
1,221,198,2,,
1,221,198,2,422,78
1,221,198,2,,
1,221,198,2,422,78
1,222,198,2,,
1,222,198,2,422,78
1,221,199,2,,
1,221,199,2,421,78
1,222,199,2,,
1,222,199,2,421,78
1,221,198,2,,
1,221,198,2,421,78
1,222,198,2,,
1,222,198,2,422,78
1,221,198,2,,
1,221,198,2,422,78
1,222,198,2,,
1,222,198,2,422,78
1,221,198,2,,
1,221,198,2,422,78
1,222,198,2,,
1,222,198,2,422,78
1,221,199,2,,
1,221,199,2,422,78
1,222,199,2,,
1,222,199,2,422,77
1,221,198,2,,
1,221,198,2,423,79
1,221,198,2,,
1,221,198,2,422,79
1,221,198,2,,
1,221,198,2,423,79
1,221,197,2,,
1,221,197,2,423,79
1,221,197,2,,
1,221,197,2,422,79
1,221,197,2,,
1,221,197,2,422,79
1,221,197,2,,
1,221,197,2,423,79
1,221,197,2,,
1,221,197,2,423,79
1,221,197,2,,
1,221,197,2,422,79
1,221,197,2,,
1,221,197,2,422,79
1,221,197,2,,
1,221,197,2,422,80
1,221,197,2,,
1,221,197,2,423,79
1,221,197,2,,
1,221,197,2,423,79
1,221,198,2,,
1,221,198,2,421,78
1,220,198,2,,
1,220,198,2,422,79
1,220,198,2,,
1,220,198,2,421,79
1,220,198,2,,
1,220,198,2,421,79
1,221,198,2,,
1,221,198,2,421,79
1,221,198,2,,
1,221,198,2,421,79
1,221,198,2,,
1,221,198,2,421,79
1,221,198,2,,
1,221,198,2,422,79
1,221,198,2,,
1,221,198,2,421,79
1,221,199,2,,
1,221,199,2,421,79
1,221,199,2,,
1,221,199,2,421,79
1,220,199,2,,
1,220,199,2,421,79
1,220,199,2,,
1,220,199,2,422,79
1,220,199,2,,
1,220,199,2,421,79
1,220,196,2,,
1,220,196,2,427,81
1,220,196,2,,
1,220,196,2,428,82
1,220,196,2,,
1,220,196,2,428,82
1,220,196,2,,
1,220,196,2,428,82
1,220,196,2,,
1,220,196,2,427,81
1,220,196,2,,
1,220,196,2,428,82
1,220,196,2,,
1,220,196,2,428,82
1,220,196,2,,
1,220,196,2,427,82
1,219,196,2,,
1,219,196,2,428,81
1,219,196,2,,
1,219,196,2,428,82
1,220,196,2,,
1,220,196,2,428,82
1,220,196,2,,
1,220,196,2,427,82
1,220,196,2,,
1,220,196,2,428,81
1,220,196,2,,
1,220,196,2,428,82
1,219,197,2,,
1,219,197,2,430,83
1,219,196,2,,
1,219,196,2,430,83
1,219,196,2,,
1,219,196,2,429,83
1,219,196,2,,
1,219,196,2,429,83
1,219,196,2,,
1,219,196,2,429,83
1,219,197,2,,
1,219,197,2,429,83
1,219,196,2,,
1,219,196,2,430,83
1,219,196,2,,
1,219,196,2,429,83
1,219,196,2,,
1,219,196,2,429,83
1,219,196,2,,
1,219,196,2,429,83
1,219,196,2,,
1,219,196,2,429,83
1,219,197,2,,
1,219,197,2,429,83
1,219,197,2,,
1,219,197,2,429,83
1,219,196,2,,
1,219,196,2,430,83
1,220,196,2,,
1,220,196,2,428,83
1,220,196,2,,
1,220,196,2,428,82
1,220,196,2,,
1,220,196,2,428,82
1,220,197,2,,
1,220,197,2,428,82
1,220,196,2,,
1,220,196,2,428,83
1,220,196,2,,
1,220,196,2,428,82
1,220,196,2,,
1,220,196,2,428,82
1,220,196,2,,
1,220,196,2,428,82
1,220,197,2,,
1,220,197,2,428,82
1,220,196,2,,
1,220,196,2,428,82
1,220,196,2,,
1,220,196,2,428,82
1,220,196,2,,
1,220,196,2,428,82
1,220,196,2,,
1,220,196,2,428,82
1,220,196,2,,
1,220,196,2,428,83
1,219,196,2,,
1,219,196,2,429,81
1,219,196,2,,
1,219,196,2,429,81
1,219,195,2,,
1,219,195,2,429,81
1,219,195,2,,
1,219,195,2,429,80
1,219,195,2,,
1,219,195,2,430,81
1,219,195,2,,
1,219,195,2,429,81
1,219,195,2,,
1,219,195,2,429,81
1,219,195,2,,
1,219,195,2,429,80
1,219,195,2,,
1,219,195,2,429,80
1,218,195,2,,
1,218,195,2,429,80
1,218,196,2,,
1,218,196,2,429,80
1,218,196,2,,
1,218,196,2,429,80
1,218,196,2,,
1,218,196,2,430,80
1,219,196,2,,
1,219,196,2,430,80
1,219,195,2,,
1,219,195,2,430,80
1,221,199,2,,
1,221,199,2,430,81
1,222,199,2,,
1,222,199,2,430,81
1,222,199,2,,
1,222,199,2,430,81
1,222,199,2,,
1,222,199,2,430,81
1,222,199,2,,
1,222,199,2,429,81
1,222,199,2,,
1,222,199,2,429,81
1,222,199,2,,
1,222,199,2,429,81
1,222,199,2,,
1,222,199,2,429,81
1,222,198,2,,
1,222,198,2,429,81
1,222,198,2,,
1,222,198,2,429,81
1,222,198,2,,
1,222,198,2,429,81
1,222,198,2,,
1,222,198,2,429,81
1,222,198,2,,
1,222,198,2,429,81
1,225,197,2,,
1,225,197,2,429,81
1,224,197,2,,
1,224,197,2,429,80
1,225,197,2,,
1,225,197,2,429,81
1,224,197,2,,
1,224,197,2,429,81
1,224,197,2,,
1,224,197,2,429,81
1,224,197,2,,
1,224,197,2,429,80
1,224,197,2,,
1,224,197,2,430,81
1,225,197,2,,
1,225,197,2,430,81
1,224,198,2,,
1,224,198,2,429,81
1,225,198,2,,
1,225,198,2,429,81
1,224,198,2,,
1,224,198,2,429,81
1,224,198,2,,
1,224,198,2,429,81
1,224,198,2,,
1,224,198,2,429,81
1,223,199,2,,
1,223,199,2,430,82
1,223,199,2,,
1,223,199,2,430,82
1,223,199,2,,
1,223,199,2,430,83
1,223,199,2,,
1,223,199,2,430,82
1,222,199,2,,
1,222,199,2,430,82
1,222,199,2,,
1,222,199,2,430,82
1,222,199,2,,
1,222,199,2,430,82
1,223,199,2,,
